1028;840;2.7866684309357
1029;840;0.52683602433007
764;410;0.0237
764;484;1.6538
1030;840;72.691568240054
1031;840;1.8724156689415
643;578;9.00993
643;36;63.5347
840;860;7.7082749017029E-5
840;156;0.13644426251876
840;974;0.30536878013417
840;840;1
840;1050;102253.98458214
840;398;0.0018852383477056
840;980;0.023704830297713
840;764;0.029017468516047
840;643;0.0097586649943308
840;566;0.00064250009637501
840;51;0.0025001546345641
840;826;1.2195999468254
840;978;1.0304296170202
348;980;9.54
348;949;11.31
348;764;11.67
348;752;36.03
348;643;3.92
348;985;96.96
348;578;35.31
348;458;89.24
348;392;2.5821
348;356;4.64
348;360;0.0246
1010;840;46.879042120699
978;356;0.01124315572895
764;156;4.7011
1049;203;0.00039901825548421
1049;156;0.001334985671799
398;578;46.55
51;356;4.6075
764;578;3.0367
643;554;57.6429
840;356;0.011546809970892
156;458;1.6213
764;752;3.0908
643;498;5.46146
980;949;1.1897
980;946;8.7069
978;392;0.0062320827620591
1049;124;0.0067887455090751
1049;36;0.0060641375938266
156;826;8.909
398;498;28.41
51;985;96.472
643;417;1.17069
978;458;0.21621621621622
840;392;0.006422834461076
1033;840;5.0817120336795
348;826;490.44
1034;840;3.1847332278032
764;124;23.9747
348;978;414.07
643;124;71.4219
980;840;42.1729
764;586;0.1237
978;985;0.23425787106447
1050;949;2.7508064642467E-7
1050;764;2.8391010271643E-7
398;417;6.06
764;840;34.4833
985;764;0.1203
985;978;4.2691
985;826;5.0567
985;980;0.0984
985;392;0.026622
704;840;25363
985;356;0.047874
985;156;0.5656
348;203;16.36
398;944;312.48
498;972;1.7164
860;764;374.43
840;985;0.24174734984468
348;156;54.87
980;752;3.772
1002;840;3.8398602960954
764;554;19.3376
974;840;3.274729
978;949;0.027467169865219
860;702;9474.37
398;156;72.24
51;978;410.95
985;949;0.1166
1050;36;6.0641375938266E-6
643;398;0.193272
360;756;17960.32
203;756;26.906
348;756;441.32
498;756;20.6162
840;949;0.028115040334821
1003;840;3.6677056980876
980;643;0.40906
1004;840;0.28641082216482
1050;752;8.7710414873245E-7
156;840;7.3172
643;360;0.00627651
980;985;10.1572
840;756;1.0967437677535
978;752;0.087070091423596
860;752;1160.31
1050;643;9.547985131282E-8
1050;985;2.3652826648788E-6
156;752;0.6546
398;356;6.12
51;826;486.63
985;752;0.3715
764;36;21.4039
764;756;37.8272
840;752;0.089645778154489
643;356;1.18374
498;840;18.7918
498;51;0.04729
498;978;19.3386
498;980;0.4458
498;826;22.9448
498;949;0.5283
498;974;5.4156
498;643;0.1836
498;356;0.21713
498;860;0.001451
498;398;0.03541
498;392;0.120591
498;156;2.5631
498;985;4.5328
1006;840;0.14494955872634
840;578;0.087780783294264
840;417;0.011435105774728
840;348;0.0024959448695697
840;203;0.040782274163977
826;978;0.84196345878589
1014;840;1.9514032086733
643;784;27.8764
980;578;3.7038
36;124;1.1199462425804
860;643;126.44
398;978;544.64
51;417;4.5789
498;417;0.21513
643;981;35.9897
980;498;2.2514
458;704;0.000177
978;578;0.085495661095199
860;946;2678.92
156;578;0.6409
398;840;529.65
51;578;35.052
985;578;0.3641
985;756;4.5503
498;578;1.652
643;344;13.1674
980;398;0.079543
458;764;0.130157
978;203;0.039633783837343
860;985;3125.97
398;348;1.323
51;203;16.28
985;203;0.1687
498;203;0.7661
643;704;0.0042073
980;392;0.27011
978;348;0.0024251242876197
860;586;46.47
398;974;162.17
985;348;0.010314
1000;840;6.911785653241
498;348;0.046897
1005;840;0.041445341590918
417;840;87.45
417;978;90.0473
417;398;0.165
417;643;0.8497
860;554;7260.13
860;578;1139.49
860;458;2877.35
860;484;628.98
860;498;689.29
860;398;24.44
860;410;8.89
860;417;148.1
860;392;83.21
860;356;149.69
860;376;3576.04
1007;840;0.7093010478203
398;458;117.7
860;360;0.792
985;458;0.9201
498;458;4.1732
980;348;0.105085
980;981;14.9041
978;360;5.9338377095386E-5
860;348;32.35
860;344;1663.28
860;981;4558.5
860;826;15802.83
985;360;0.00025336
840;360;6.0974122582376E-5
840;458;0.22192632046161
840;704;3.9402659562975E-5
1050;554;5.4760206152462E-6
1008;840;0.13522296946921
1012;840;0.004571947382804
1009;840;0.066886893355426
203;392;0.15726
203;360;0.001501
203;356;0.28363
203;978;25.23
203;156;3.35
1050;566;6.28629159115E-9
458;702;3.2947
203;348;0.06119
203;458;5.454
203;578;2.157
203;985;5.91
980;826;51.4341
203;752;2.197
203;764;0.70916
203;949;0.69281
203;840;24.558
203;826;29.951
360;156;2233.875
360;978;16865.245
360;826;20012.29
360;392;104.8629
360;458;3637.955
360;578;1443.69
360;752;1468.485
360;764;473.56
360;840;16378
360;704;0.645
51;756;437.63
398;756;581.14
156;756;8.0113
1049;756;0.010730661470165
1050;756;1.0730661470165E-5
458;586;0.016142
643;348;0.25564
980;376;11.6317
840;376;0.27787534289817
975;959;5170.63
978;376;0.26858616244091
981;376;0.78439
203;376;6.777
840;818;0.019840167609736
458;554;2.5248
458;784;1.225293
458;410;0.003096
985;608;0.0708
578;608;0.19443
203;608;0.41927
156;608;0.1238
458;392;0.029001
458;356;0.051984
458;840;4.5005
1011;840;17.960927287907
356;840;85.8956
356;826;105.4741
356;978;88.3488
356;392;0.5423
980;978;43.32
860;978;13327.08
156;784;1.9819
398;784;144.22
51;784;108.61
498;784;5.1162
458;360;0.000275
840;784;0.27225738123793
784;840;3.672995
36;554;0.9021199819576
458;344;0.577847
975;949;0.0537211
124;554;0.8067
981;554;1.5928
764;356;0.4008
360;554;9188.88
203;554;13.722
348;554;225.11
498;554;10.5307
985;554;2.3207
458;826;5.507
51;554;223.25
156;554;4.0884
1050;392;6.284171861586E-8
860;608;221.24
1050;356;1.1297525835741E-7
764;360;2.1172
1013;840;41415.606875982
826;840;0.81732733959951
1017;840;0.024327469275895
1018;840;0.97539133289304
458;978;4.6378
51;981;140.52
398;981;188.42
860;818;257.15
980;203;1.7168
840;981;0.35211267605634
981;974;0.8699
981;156;0.38753
981;203;0.11578
981;978;2.9236
981;826;3.4677
981;348;0.0071
981;356;0.032827
981;392;0.018253
981;417;0.032515
981;398;0.005361
981;498;0.1513
981;578;0.24985
981;985;0.68547
981;643;0.027747
981;752;0.25451
981;949;0.0801
981;980;0.06735
981;840;2.8412
981;860;0.0002192
643;986;16.957
1001;840;843282.85693231
946;702;3.5331
643;975;53.9146
980;156;5.7522
978;124;0.67677314564158
860;203;527.82
1050;348;2.442059905252E-8
1050;344;1.2564528276094E-6
156;124;5.0696
398;124;368.53
51;124;276.83
985;124;2.8768
643;51;0.257162
51;972;36.361
498;124;13.0765
348;124;278.99
203;124;17.075
360;124;11408.08
348;376;111.57
978;608;0.016623169373473
398;972;48.82
860;156;1767.02
981;124;1.9768
124;156;0.1962
124;978;1.4812
124;356;0.01661
124;360;8.8E-5
124;392;0.00925
124;578;0.1266
124;643;0.01401
124;752;0.129
124;949;0.0406
124;826;1.7588
124;840;1.4388
840;975;0.52658185188306
840;124;0.6938541865427
764;608;0.587
980;124;29.3285
978;975;0.51129972389815
860;756;14219.36
1022;840;2.3162557134309
985;975;2.1827
764;702;25.2369
498;975;9.8878
348;975;211.7
203;975;12.9
498;376;5.1873
981;975;1.4947
975;764;0.0549514
975;702;1.39096
975;752;0.170294
975;946;0.3931
975;985;0.458169
975;554;1.06359
975;578;0.167215
975;458;0.422882
975;484;0.0923328
975;410;0.00130472
975;392;0.0121889
980;974;15.3289
975;356;0.0219897
975;376;0.525309
975;360;0.000116056
975;840;1.90404
972;756;12.0001
344;756;8.53915
946;458;1.0715
946;376;1.3404
1020;840;1.7773234904051
946;360;0.000295
946;344;0.6201
586;840;278.908153
554;840;1.786719
50;840;121.581907
980;944;24.8149
840;944;0.58823529411765
840;170;0.00023263538389596
170;840;4298.572226
752;840;11.155015
124;484;0.06929
978;36;0.60335465186437
978;344;0.12498906345695
860;124;9014.24
860;974;3958.71
1050;826;1.1932700049031E-5
1050;978;1.0081836281464E-5
1050;203;3.9901825548421E-7
1050;156;1.334985671799E-6
156;36;4.528
156;344;0.9395
398;36;328.97
398;344;68.01
51;36;247.38
51;344;51.231
860;986;2154.51
818;840;50.4028
985;36;2.5717
985;344;0.5325
946;818;0.0958
458;818;0.0893
458;156;0.6138
498;344;2.4128
498;36;11.6753
348;36;249.44
348;344;51.65
203;36;15.222
203;344;3.153
360;36;10183.04
360;344;2102.94
985;376;1.1504
860;975;6813.54
1035;840;2.4978003119463
376;840;3.598736
764;458;7.6668
764;344;4.4294
980;36;26.1472
1047;840;2.430011114951
981;36;1.7658
981;344;0.36479
124;36;0.894
124;344;0.1847
975;348;0.00474313
975;344;0.244457
1025;840;2.0535815239442
840;36;0.61979450093527
840;344;0.12841769241369
344;840;7.7871
36;840;1.6129032258065
36;156;0.22011401906187
36;392;0.010378827192527
36;978;1.6603021749958
36;826;1.9708316909736
36;458;0.35830735605002
36;764;0.046816479400749
36;360;9.8493056239535E-5
36;356;0.018628912071535
36;704;6.3649672204188E-5
36;344;0.20709078860172
344;36;4.8268
344;124;5.40265
344;978;8.02185
344;392;0.050015
344;826;9.5085
344;156;1.0592
344;764;0.226
981;972;0.25942
959;840;0.00036933
972;840;10.9441
972;978;11.2604
972;156;1.4896
972;643;0.1093
972;860;0.000845
972;417;0.12515
972;398;0.02066
972;974;3.3508
972;949;0.3087
972;826;13.3606
972;36;6.8007
972;124;7.6143
972;578;0.9618
972;752;0.9806
972;392;0.07026
972;944;6.4377
972;51;0.027492
972;981;3.8473
972;498;0.5838
972;980;0.2596
972;784;2.9791
972;356;0.12634
972;985;2.6378
972;458;2.4293
972;764;0.3162
840;972;0.091683609033586
840;959;2707.605664311
949;840;35.568151
981;818;0.05636
756;392;0.005767
1041;840;0.30373483643181
756;840;0.9116
975;826;2.32124
124;756;1.5785
578;840;11.3868
980;344;5.4145
980;356;0.48728
980;360;0.0025753
980;554;23.5747
980;975;22.1496
980;50;0.35025
980;51;0.105985
980;417;0.48312
980;458;9.3977
980;586;0.15092
980;704;0.0016491
980;764;1.22407
980;784;11.4425
980;972;3.8434
578;643;0.08413
578;36;7.0571
578;975;5.9804
578;124;7.9159
578;156;1.5531
578;203;0.46358
578;978;11.6965
578;826;13.8818
578;344;1.4619
578;348;0.028365
578;360;0.00069405
578;376;3.1415
578;356;0.13151
578;392;0.072894
578;458;2.529
578;554;6.3606
578;586;0.04084
578;985;2.74
578;752;1.0184
578;764;0.32863
578;949;0.3213
578;974;3.4794
578;50;0.0937
578;704;0.000449
784;392;0.023539
203;946;5.071
578;946;2.3509
981;946;0.58762
975;203;0.0775169
764;392;22.1902
860;50;106.63
860;944;7620.74
978;484;0.047209003701186
978;410;0.00066709360657487
980;484;2.0481
980;410;0.028904
756;978;0.9394
643;974;29.4879
946;784;1.3146
946;36;2.9955
946;975;2.5441
946;124;3.3512
946;756;5.298
946;156;0.6588
946;203;0.1969
946;978;4.9759
946;826;5.8939
946;356;0.0558
946;498;0.2573
946;578;0.4242
946;554;2.7036
946;985;1.1673
946;643;0.0471
946;752;0.4329
946;764;0.1402
946;949;0.1358
946;980;0.1146
946;840;4.8284
946;348;0.012045
946;392;0.030999
840;946;0.20705648500911
1050;410;6.71318869104E-9
1049;410;6.7131886910423E-6
156;410;0.004995
398;484;25.71
398;410;0.3634
985;484;0.1988
985;410;0.002844
498;410;0.012893
348;410;0.2759
348;484;19.28
203;410;0.01683
203;484;1.192
360;410;11.255
578;484;0.5522
578;410;0.007803
764;978;35.4948
981;410;0.0019488
458;756;4.9434
124;410;0.000987
975;156;0.2597
975;756;2.086
643;978;105.8072
643;156;13.9143
36;410;0.0011077263915813
36;756;1.7699115044248
946;410;0.003313
946;484;0.2317
946;959;419.8038
980;702;30.8146
978;702;0.71118697105469
860;36;8050.4
1050;702;7.1586419483533E-6
1049;702;0.0071586419483533
156;702;5.3449
398;702;387.4
51;702;291.96
985;702;3.0335
458;124;3.1259
348;702;294.21
203;702;17.943
360;702;11981.43
578;702;8.3184
944;840;1.7
1049;566;6.2862915911462E-6
981;702;2.0781
124;702;1.0526
975;124;1.32365
975;986;0.315538
36;702;1.1798017932987
344;702;5.69675
972;702;8.003
840;410;0.00068613177078459
840;484;0.048103113834816
840;702;0.73166002685192
410;840;1457.445993
484;840;20.788675
702;840;1.366755
458;36;2.795
980;986;6.8049
978;986;0.16133195663397
860;32;12.45
1050;986;1.6154993071366E-6
1049;986;0.0016154993071366
860;51;32.31
398;986;88.09
51;986;65.889
985;986;0.6853
417;156;11.9322
348;986;66.46
203;986;4.071
578;986;1.887
981;986;0.4725
124;986;0.238
975;36;1.18006
980;818;0.837
946;986;0.798
840;986;0.16511458952513
986;840;6.0564
1051;840;0.39665670011337
1032;840;0.0013798988161654
643;949;2.88698
1042;840;0.035881068717956
1055;840;0.51826589976002
1054;840;1.2409983197581
764;826;42.1541
1053;840;0.10342153642869
566;840;1556.42
608;840;58.592495
840;608;0.017067032219741
32;840;1041.250025
840;32;0.00096038413060302
860;784;3527.06
1049;32;9.3965039362569E-6
1050;32;9.39650393626E-9
360;608;279.475
946;608;0.0824
344;608;0.13275
36;608;0.027525461051473
975;608;0.0325121
458;608;0.076853
643;392;0.654747
643;410;0.0701111
643;756;112.3532
